2021-11-29-17-23-20,0.00585938,0.715664,0.000777824
2021-11-29-17-23-20,0.00488281,0.717061,0.000965314
2021-11-29-17-23-21,0.00488281,0.714482,0.00135777
2021-11-29-17-23-22,0.00292969,0.716953,0.00054757
2021-11-29-17-23-22,0.00488281,0.714746,0.000787325
2021-11-29-17-23-23,0.00390625,0.715019,0.000623469
2021-11-29-17-23-23,0.00390625,0.715283,0.000950581
2021-11-29-17-23-24,0.00292969,0.711855,0.000614843
2021-11-29-17-23-24,0.00390625,0.714971,0.000739288
2021-11-29-17-23-25,0.00390625,0.712363,0.000709874
2021-11-29-17-23-56,0.00488281,0.717285,0.000724238
2021-11-29-17-23-57,0.0263672,0.715352,0.00693768
2021-11-29-17-23-57,0.00488281,0.713115,0.00112922
2021-11-29-17-23-58,0.0117188,0.711191,0.00260439
2021-11-29-17-23-58,0.0166016,0.714658,0.00434256
2021-11-29-17-23-59,0.0195313,0.71165,0.00466475
2021-11-29-17-24-0,0.0146484,0.712344,0.0030953
2021-11-29-17-24-0,0.0273438,0.714502,0.0074646
2021-11-29-17-24-1,0.0107422,0.712041,0.0020515
2021-11-29-17-24-1,0.00585938,0.711504,0.00109774
2021-11-29-17-41-17,0.0117188,0.185225,0.00144883
2021-11-29-17-41-18,0.0107422,0.185146,0.00161114
2021-11-29-17-41-18,0.0117188,0.184961,0.00155024
2021-11-29-17-41-19,0.0078125,0.185215,0.00155159
2021-11-29-17-41-19,0.00976563,0.185039,0.00163689
2021-11-29-17-41-20,0.0126953,0.185391,0.00199524
2021-11-29-17-41-21,0.00878906,0.185029,0.00180837
2021-11-29-17-41-21,0.00976563,0.184971,0.00172547
2021-11-29-17-41-22,0.0078125,0.185127,0.00157014
2021-11-29-17-41-22,0.0078125,0.185527,0.00160453
2021-11-29-17-42-23,0.00878906,0.176572,0.00130066
2021-11-29-17-42-24,0.0078125,0.176885,0.000963333
2021-11-29-17-42-24,0.0078125,0.176953,0.00136019
2021-11-29-17-42-25,0.00683594,0.176728,0.00104683
2021-11-29-17-42-25,0.0078125,0.176816,0.00104104
2021-11-29-17-42-26,0.0078125,0.176865,0.000904515
2021-11-29-17-42-26,0.0078125,0.176689,0.0010631
2021-11-29-17-42-27,0.00585938,0.176865,0.000804046
2021-11-29-17-42-28,0.00878906,0.176738,0.00106064
2021-11-29-17-42-28,0.0078125,0.176777,0.00117982
2021-11-29-17-43-0,0.00878906,0.176904,0.00108196
2021-11-29-17-43-0,0.00585938,0.176777,0.000805056
2021-11-29-17-43-1,0.00683594,0.176797,0.00102348
2021-11-29-17-43-1,0.00683594,0.176748,0.000811133
2021-11-29-17-43-2,0.00585938,0.176875,0.000707987
2021-11-29-17-43-2,0.0078125,0.176914,0.000963977
2021-11-29-17-43-3,0.00585938,0.176904,0.000709265
2021-11-29-17-43-4,0.00683594,0.176787,0.00101914
2021-11-29-17-43-4,0.00683594,0.176631,0.000739288
2021-11-29-17-43-5,0.00585938,0.176797,0.000839158
2021-11-29-17-50-2,0.00390625,0.186934,0.00112351
2021-11-29-17-50-3,0.00683594,0.186875,0.00147147
2021-11-29-17-50-3,0.00488281,0.187246,0.00113567
2021-11-29-17-50-4,0.00390625,0.18707,0.00120652
2021-11-29-17-50-4,0.00683594,0.186934,0.00147574
2021-11-29-17-50-5,0.00585938,0.187129,0.00135161
2021-11-29-17-50-6,0.00585938,0.187324,0.00139056
2021-11-29-17-50-6,0.00585938,0.187129,0.00132308
2021-11-29-17-50-7,0.00488281,0.187539,0.000872588
2021-11-29-17-50-7,0.00488281,0.187324,0.00124587
2021-11-29-17-53-34,0.00390625,0.823438,0.000585936
2021-11-29-17-53-35,0.00195313,0.823144,0.000352104
2021-11-29-17-53-35,0.00195313,0.823164,0.000382733
2021-11-29-17-53-36,0.00195313,0.823184,0.000410156
2021-11-29-17-53-37,0.00195313,0.822988,0.000509687
2021-11-29-17-53-37,0.00195313,0.823184,0.000303206
2021-11-29-17-53-38,0.00195313,0.823164,0.000429687
2021-11-29-17-53-38,0.00195313,0.823105,0.000391113
2021-11-29-17-53-39,0.00292969,0.823144,0.000402646
2021-11-29-17-53-39,0.00195313,0.823027,0.000449218
2021-11-29-17-53-49,0.000976563,0.82291,0.000462606
2021-11-29-17-53-50,0.00292969,0.822519,0.000642159
2021-11-29-17-53-50,0.00195313,0.822519,0.000509686
2021-11-29-17-53-51,0.000976563,0.822539,0.000438474
2021-11-29-17-53-51,0.00195313,0.822305,0.000476818
2021-11-29-17-53-52,0.000976563,0.822402,0.000338854
2021-11-29-17-53-53,0.00195313,0.822441,0.000422977
2021-11-29-17-53-53,0.00195313,0.822344,0.000429686
2021-11-29-17-53-54,0.00292969,0.822246,0.000413859
2021-11-29-17-53-54,0.00195313,0.822285,0.000308198
2021-11-29-17-54-46,0.00195313,0.823105,0.000391113
2021-11-29-17-54-47,0.00390625,0.823164,0.000546875
2021-11-29-17-54-48,0.00195313,0.823184,0.000454284
2021-11-29-17-54-48,0.00195313,0.823144,0.000447516
2021-11-29-17-54-49,0.00195313,0.823262,0.000497567
2021-11-29-17-54-49,0.00292969,0.823164,0.000510808
2021-11-29-17-54-50,0.00390625,0.823203,0.000584633
2021-11-29-17-54-50,0.00195313,0.823242,0.000436732
2021-11-29-17-54-51,0.00292969,0.823184,0.00049449
2021-11-29-17-54-52,0.00292969,0.823457,0.000595302
2021-11-29-17-57-47,0.0078125,0.184863,0.00105631
2021-11-29-17-57-47,0.0078125,0.184902,0.00137567
2021-11-29-17-57-48,0.00488281,0.184805,0.00084143
2021-11-29-17-57-48,0.00488281,0.184824,0.000671205
2021-11-29-17-57-49,0.00585938,0.184648,0.000752397
2021-11-29-17-57-50,0.00683594,0.185019,0.00115894
2021-11-29-17-57-50,0.00683594,0.184766,0.000995901
2021-11-29-17-57-51,0.00683594,0.184629,0.000944997
2021-11-29-17-57-51,0.00488281,0.184395,0.00106423
2021-11-29-17-57-52,0.00878906,0.184863,0.00125441
2021-11-29-18-1-21,0.00292969,0.857324,0.000402647
2021-11-29-18-1-22,0.000976563,0.857226,0.000390625
2021-11-29-18-1-22,0.00195313,0.857324,0.000352104
2021-11-29-18-1-23,0.000976563,0.857207,0.000404536
2021-11-29-18-1-23,0.000976563,0.857187,0.000417073
2021-11-29-18-1-24,0.000976563,0.857305,0.000317345
2021-11-29-18-1-24,0.000976563,0.857305,0.000317345
2021-11-29-18-1-25,0.000976563,0.857324,0.000292968
